etext_id,title
21959,"Letters from a Self-Made Merchant to His Son"
349,"The Harvester by Gene Stratton-Porter"
2988,"Mark Twain, a Biography. Complete by Paine"
1450,"Pollyanna by Eleanor H.  Porter"
4786,"Zone Policeman 88; a close range study of the Pana"
29571,"Nan of Music Mountain by Frank H.  Spearman"
13497,"Greatheart by Ethel M.  Dell"
18056,"The Tin Soldier by Temple Bailey"
19552,"The Plattsburg Manual by Ellis and Garey"
14646,"Christopher and Columbus by Elizabeth von Arnim"
1970,"A Poor Wise Man by Mary Roberts Rinehart"
25702,"The Kingdom Round the Corner by Coningsby Dawson"
10023,"There's Pippins and Cheese to Come by Brooks"
22136,"The Book-Hunter by John Hill Burton"
19415,"Libraries in the Medieval and Renaissance Periods"
1961,"Books and Bookmen by Andrew Lang"
21615,"Curiosities of Literature, Vol. 1 by Disraeli"
16350,"Curiosities of Literature,  Vol. 2 by Disraeli"
30396,"Books and Authors by Anonymous"
443,"The Love Affairs of a Bibliomaniac by Eugene Field"
28540,"Bibliomania; or Book-Madness by Dibdin"
21272,"The Bibliotaph by Leon H.  Vincent"
22607,"The Book-Hunter in London by W.  Roberts"
22608,"A Book for All Readers by Ainsworth Rand Spofford"
24003,"Confessions of a Book-Lover by Egan"
15199,"The Reformed Librarie-Keeper (1650) by John Dury"
20416,"The Annual Catalogue (1737) by Warner and Worrall"
18500,"The Complete Works of Robert Burns: Containing his"
17192,"The Raven by Edgar Allan Poe"
22606,"The Booklover and His Books by Harry Lyman Koopman"
14004,"The Every-day Life of Abraham Lincoln by Browne"
12406,"Kepler by Walter W.  Bryant"
22345,"Memoirs of the Private Life, Return, and Reign of"
10986,"Frederick Douglass by Charles W.  Chesnutt"
10622,"The Lives of the Poets of Great Britain and Irelan"
12014,"The Lives of the Poets of Great Britain and Irelan"
12090,"The Lives of the Poets of Great Britain and Irelan"
16965,"Queen Victoria by E. Gordon Browne"
13888,"Bacon by R. W.  Church"
6312,"Representative Men by Ralph Waldo Emerson"
984,"Who Was Who: 5000 BC - 1914 Biographical Dictionar"
3725,"Famous Men of the Middle Ages by Haaren and Poland"
2082,"Memoirs of the Comtesse Du Barry; with intimate de"
2563,"Memoirs of the Comtesse Du Barry, with minute deta"
4693,"Famous Affinities of History, Vol 1-4, Complete"
19767,"George Borrow and His Circle by Shorter"
21677,"Milton by Sir Walter Alexander Raleigh"
2447,"Eminent Victorians by Lytton Strachey"
12984,"Eugene Field, a Study in Heredity and Contradictio"
12985,"Eugene Field, a Study in Heredity and Contradictio"
15543,"D'Alembert by Joseph Bertrand"
18757,"Prince Henry the Navigator, the Hero of Portugal a"
3029,"Real Soldiers of Fortune by Richard Harding Davis"
597,"The Story of Burnt Njal: the great Icelandic tribu"
26490,"Lord Milner's Work in South Africa by Worsfold"
25117,"With the Naval Brigade in Natal (1899-1900)"
12427,"Neutral Rights and Obligations in the Anglo-Boer W"
23692,"South Africa and the Transvaal War, Vol. 1"
26198,"South Africa and the Transvaal War, Vol. 2"
3069,"The Great Boer War by Sir Arthur Conan Doyle"
24951,"The War in South Africa by Sir Arthur Conan Doyle"
27897,"The Kopje Garrison by George Manville Fenn"
13855,"Une politique européenne : la France, la Russie,"
17968,"Boer Politics by Yves Guyot"
32934,"The Young Colonists by G. A.  Henty"
15972,"The Record of a Regiment of the Line by Jacson"
21661,"Impressions of a War Correspondent by George Lynch"
20987,"Story of the War in South Africa by A. T.  Mahan"
21280,"Surgical Experiences in South Africa, 1899-1900"
35061,"Two Years on Trek by Louis Eugène du Moulin"
15106,"Origin of the Anglo-Boer War Revealed (2nd ed.)"
18794,"Strijd tusschen Boer en Brit. English by De Wet"
25049,"My Reminiscences of the Anglo-Boer War by Viljoen"
8866,"Wild Flowers Worth Knowing by Neltje Blanchan"
14466,"South African Memories by Wilson"
1221,"North American Species of Cactus by Coulter"
4346,"Effects of Cross and Self Fertilisation in the Veg"
2872,"The Variation of Animals and Plants under Domestic"
10671,"The Botanic Garden. Part II. by Erasmus Darwin"
20467,"Handbook of the Trees of New England by Brooks"
26393,"The Medicinal Plants of the Philippines"
24063,"A Handbook of Some South Indian Grasses"
20390,"Elements of Structural and Systematic Botany"
10726,"Outlines of Lessons in Botany, Part I; from Seed t"
2124,"A Record of Buddhistic kingdoms: being an account"
8390,"Buddhism and Buddhists in China by Lewis Hodous"
11365,"The Fern Lover's Companion by George Henry Tilton"
10852,"Hardy Ornamental Flowering Trees and Shrubs"
12956,"A History of Indian Philosophy, Volume 1"
16847,"Hinduism and Buddhism, An Historical Sketch, Vol."
2017,"Dhammapada, a collection of verses; being one of t"
18223,"The Essence of Buddhism"
7015,"Wisdom of the East by Shinran"
17419,"Bouddha by Jules Claretie"
23585,"佛說四十二章經 by Buddha"
15831,"The Scientific American Boy by A. Russell  Bond"
33767,"Campward Ho! by Unknown"
11716,"The Balkans by Nevill Forbes"
15285,"The Hosts of the Air by Joseph A.  Altsheler"
16546,"Hinduism and Buddhism, An Historical Sketch, Vol."
34607,"Woodcraft and Camping by George Washington Sears"
21260,"Canada and the Canadians, Vol. 2 by Bonnycastle"
12661,"Canada under British Rule 1760-1900 by Bourinot"
15509,"Laurier: A Study in Canadian Politics by Dafoe"
6663,"Country Life in Canada Fifty Years Ago by Haight"
4069,"The Dawn of Canadian History : A Chronicle of Abor"
6818,"The Arctic Prairies : a Canoe-Journey of 2,000 Mil"
24832,"Labrador Days by Sir Wilfred Thomason Grenfell"
23409,"Acadia by Frederic S.  Cozzens"
22816,"The Adventures of Buster Bear by Burgess"
5110,"The Adventures of Jerry Muskrat by Burgess"
10317,"Betty Gordon at Boarding School by Emerson"
14626,"The Boy Allies with the Victorious Fleets by Hayes"
23894,"Billie Bradley at Three Towers Hall by Wheeler"
25762,"Billie Bradley on Lighthouse Island by Wheeler"
19167,"Billy Whiskers by Frances Trego Montgomery"
6576,"The Bobbsey Twins at Meadow Brook by Hope"
6055,"The Bobbsey Twins at Snow Lodge by Laura Lee Hope"
6950,"The Bobbsey Twins at the Seashore by Hope"
17412,"The Bobbsey Twins by Laura Lee Hope"
10081,"The Boy Allies at Jutland by Clair W.  Hayes"
12870,"The Boy Allies on the Firing Line by Hayes"
6905,"The Boy Aviators in Africa by John Henry Goldfrap"
22644,"The Boy Scout Treasure Hunters by Lerrigo"
16544,"The Boy Scouts In Russia by Captain John Blaine"
18952,"Boy Scouts on a Long Hike by Fletcher"
7356,"The Boy Scout Camera Club, or, the Confession of a"
22991,"Boy Scouts Mysterious Signal by Ralphson"
6904,"Boy Scouts in an Airship; or, the Warning from the"
6108,"Boy Scouts in a Submarine : or, Searching an Ocean"
20208,"Boy Scouts in the Philippines by Ralphson"
25798,"Boy Scouts in the North Sea by G. Harvey  Ralphson"
11469,"Boy Scouts on Motorcycles by G. Harvey  Ralphson"
12945,"The Boy Scouts of the Geological Survey by Shaler"
12946,"The Boy Scouts on Picket Duty by Robert Shaler"
12948,"The Boy Scouts with the Motion Picture Players"
6827,"Boy Scouts of the Air on Lost Island by Stuart"
3262,"The Pilgrims of Hope by William Morris"
21842,"The Boy Scouts of Lenox by Frank V. Webster"
18874,"The Boy With the U. S. Foresters by Rolt-Wheeler"
22156,"The Boy with the U. S. Weather Men by Rolt-Wheeler"
22079,"The Brighton Boys in the Radio Service by Driscoll"
19538,"The Broncho Rider Boys with Funston at Vera Cruz"
19565,"Bunny Brown and His Sister Sue and Their Shetland"
20134,"Bunny Brown and His Sister Sue at Christmas Tree C"
17097,"Bunny Brown and His Sister Sue in the Big Woods"
20106,"How Ethel Hollister Became a Campfire Girl"
14169,"Ethel Hollister's Second Summer as a Campfire Girl"
15133,"Campfire Girls in the Allegheny Mountains"
18606,"The Camp Fire Girls in the Maine Woods by Frey"
6895,"The Camp Fire Girls Go Motoring by Frey"
12091,"The Camp Fire Girls at Long Lake by Stewart"
15726,"The Camp Fire Girls on the Farm by Jane L. Stewart"
8662,"The Camp Fire Girls at Sunrise Hill by Vandercook"
22938,"The Camp Fire Girls in the Outside World"
25477,"The Curlytops on Star Island by Howard Roger Garis"
23036,"Dave Darrin After The Mine Layers by Hancock"
12774,"Dave Darrin's First Year at Annapolis by Hancock"
25396,"Dotty Dimple At Home by Sophie May"
16390,"Little Prudy's Dotty Dimple by Sophie May"
9963,"Elsie's Girlhood by Martha Finley"
14488,"Elsie's Kith and Kin by Martha Finley"
14566,"Elsie's Motherhood by Martha Finley"
14909,"Elsie's New Relations by Martha Finley"
14874,"Elsie's Womanhood by Martha Finley"
14883,"Grandmother Elsie by Martha Finley"
13379,"The Two Elsies by Martha Finley"
20037,"Five Little Peppers and How They Grew by Sidney"
7434,"The Adventures of Joel Pepper by Margaret Sidney"
23540,"The Twin Cousins by Sophie May"
15655,"Four Little Blossoms and Their Winter Fun"
22424,"Frank Merriwell Down South by Burt L. Standish"
22571,"Frank Merriwell's Bravery by Burt L. Standish"
22874,"Frank Merriwell's Pursuit by Burt L. Standish"
19402,"Frank Merriwell's Reward by Burt L. Standish"
21594,"Fred Fenton on the Crew by Allen Chapman"
25473,"Frontier Boys on the Coast by Wyn Roosevelt"
20736,"The Girl Scouts at Home, by Katherine Keene Galt"
20474,"Grace Harlowe's Fourth Year at Overton College"
20471,"Grace Harlowe's Golden Summer by Josephine Chase"
20405,"Grace Harlowe's Overland Riders Among the Kentucky"
20341,"Grace Harlowe's Overland Riders in the Great North"
20342,"Grace Harlowe's Problem by Josephine Chase"
6858,"Grace Harlowe's Second Year at Overton College"
20473,"Grace Harlowe's Third Year at Overton College"
22307,"The Grammar School Boys of Gridley by Hancock"
12735,"The Grammar School Boys in Summer Athletics"
20789,"The Grammar School Boys Snowbound by Hancock"
7335,"Jack Harkaway and His Son's Escape from the Brigan"
19015,"Jane Allen: Right Guard by Edith Bancroft"
23208,"How Janice Day Won by Helen Beecher Long"
22902,"The Liberty Boys Running the Blockade by Moore"
12176,"The Gate of the Giant Scissors by Johnston"
9407,"The Little Colonel by Annie F.  Johnston"
15867,"The Little Colonel's Chum: Mary Ware by Johnston"
15122,"The Little Colonel's Hero by Annie F.  Johnston"
15741,"The Little Colonel's House Party by Johnston"
17094,"The Story of the Red Cross as told to The Little C"
8887,"Marjorie's New Friend by Carolyn Wells"
22225,"Mary Louise in the Country by L. Frank  Baum"
24578,"Mary Louise Solves a Mystery by L. Frank  Baum"
24235,"Mary Ware's Promised Land by Annie F.  Johnston"
13577,"The Meadow-Brook Girls Afloat by Janet Aldridge"
17865,"The Meadow-Brook Girls in the Hills by Aldridge"
14889,"The Meadow-Brook Girls Under Canvas by Aldridge"
23569,"Christmas Holidays at Merryvale by Burnett"
2789,"The Motor Girls on a Tour by Margaret Penrose"
7081,"The Motor Girls on Cedar Lake by Margaret Penrose"
25873,"The Motor Girls on Crystal Bay by Margaret Penrose"
20870,"The Motor Girls Through New England by Penrose"
10776,"The Moving Picture Boys at Panama by Appleton"
23677,"The Moving Picture Boys on the Coast by Appleton"
19969,"The Moving Picture Girls at Oak Farm by Hope"
20349,"The Moving Picture Girls at Rocky Ranch by Hope"
20348,"The Moving Picture Girls in War Plays by Hope"
17118,"The Moving Picture Girls Under the Palms by Hope"
2557,"Old Mother West Wind by Thornton W.  Burgess"
2691,"Nan Sherwood at Pine Camp by Annie Roe Carr"
15188,"The Outdoor Chums After Big Game by Quincy Allen"
14130,"The Outdoor Chums on the Gulf by Quincy Allen"
8211,"The Outdoor Girls at Wild Rose Lodge by Hope"
19561,"The Outdoor Girls in a Motor Car by Laura Lee Hope"
7494,"The Outdoor Girls in Army Service by Hope"
19311,"The Outdoor Girls in Florida by Laura Lee Hope"
19318,"The Outdoor Girls in the Saddle by Laura Lee Hope"
10465,"The Outdoor Girls of Deepdale by Laura Lee Hope"
25847,"Patty's Friends by Carolyn Wells"
25857,"Patty's Social Season by Carolyn Wells"
25869,"Patty's Success by Carolyn Wells"
25489,"Peck's Bad Boy Abroad by George W.  Peck"
25491,"Peck's Sunshine by George W.  Peck"
25492,"How Private George W. Peck Put Down The Rebellion"
15750,"Pee-Wee Harris on the Trail by Fitzhugh"
22113,"Peggy Stewart at School by Gabrielle E.  Jackson"
25419,"Polly and Eleanor by Lillian Elizabeth Roy"
25456,"Princess Polly At Play by Amy Brooks"
5426,"Princess Polly's Playmates by Amy Brooks"
11861,"Radio Boys Cronies by Aaron and Whipple"
25858,"The Radio Boys Trailing a Voice by Allen Chapman"
25514,"The Ranger Boys and the Border Smugglers"
22095,"The Red Cross Girls with the Russian Army"
11140,"Rollo at Play by Jacob Abbott"
25274,"Rollo at Work by Jacob Abbott"
3349,"The Wandering Jew — Volume 11 by Eugène Sue"
23430,"Rollo in Rome by Jacob Abbott"
25174,"Rollo in Scotland by Jacob Abbott"
22377,"Rollo in Switzerland by Jacob Abbott"
19195,"Rollo in the Woods by Jacob Abbott"
24993,"Rollo's Experiments by Jacob Abbott"
25206,"Rollo's Philosophy. [Air] by Jacob Abbott"
10323,"The Rover Boys at College by Edward Stratemeyer"
5780,"The Rover Boys at School by Edward Stratemeyer"
20053,"The Rover Boys in the Air by Edward Stratemeyer"
5770,"The Rover Boys in the Jungle by Edward Stratemeyer"
13455,"The Rover Boys In The Mountains by Stratemeyer"
22012,"The Rover Boys on a Hunt by Edward Stratemeyer"
22996,"The Rover Boys on Snowshoe Island by Stratemeyer"
22163,"The Rover Boys on the Farm by Edward Stratemeyer"
6451,"The Rover Boys on the Great Lakes by Stratemeyer"
15904,"The Rover Boys on the River by Edward Stratemeyer"
6071,"The Rover Boys out West by Edward Stratemeyer"
10552,"Roy Blakeley by Percy Keese Fitzhugh"
6851,"Ruth Fielding at Snow Camp by Alice B. Emerson"
20834,"Ruth Fielding at the War Front by Alice B. Emerson"
14635,"Ruth Fielding in Moving Pictures by Emerson"
4985,"Ruth Fielding of the Red Mill by Alice B. Emerson"
14630,"Ruth Fielding on Cliff Island by Alice B. Emerson"
17492,"Six Little Bunkers at Cousin Tom's by Hope"
19816,"Six Little Bunkers at Cowboy Jack's by Hope"
15528,"The Tale of Cuffy Bear by Arthur Scott Bailey"
5701,"Sleepy-Time Tales: the Tale of Fatty Coon"
18630,"The Tale of Frisky Squirrel by Arthur Scott Bailey"
21203,"The Tale of Grandfather Mole by Bailey"
24628,"The Tale of Jimmy Rabbit by Arthur Scott Bailey"
24872,"The Tale of Master Meadow Mouse by Bailey"
21619,"The Tale of Nimble Deer by Arthur Scott Bailey"
21845,"The Tale of Peter Mink by Arthur Scott Bailey"
22952,"Tom Swift in the Land of Wonders by Appleton"
5955,"The Tale of Tommy Fox by Arthur Scott Bailey"
24545,"The Tale of the The Muley Cow by Bailey"
21844,"The Tale of Turkey Proudfoot by Bailey"
17056,"The Submarine Boys and the Middies by Durham"
17059,"The Submarine Boys for the Flag by Durham"
18943,"Tom Slade at Black Lake by Percy Keese Fitzhugh"
23663,"Tom Slade on a Transport by Percy Keese Fitzhugh"
18180,"Tom Slade on Mystery Trail by Percy Keese Fitzhugh"
19590,"Tom Slade's Double Dare by Percy Keese Fitzhugh"
20986,"Tom Slade with the Colors by Percy Keese Fitzhugh"
1282,"Tom Swift Among the Diamond Makers, or, the Secret"
22951,"Tom Swift and His Aerial Warship, or, by Appleton"
4227,"Tom Swift and His Wireless Message: or, the castaw"
4711,"Tom Swift in the City of Gold, or, Marvelous Adven"
499,"Tom Swift in the Land of Wonders, or, the Undergro"
21322,"The Tale of Betsy Butterfly by Arthur Scott Bailey"
21836,"The Tale of Jasper Jay by Arthur Scott Bailey"
24608,"The Tale of Kiddie Katydid by Arthur Scott Bailey"
20097,"The Tale of Mrs. Ladybug by Arthur Scott Bailey"
16644,"The Puritan Twins by Lucy Fitch Perkins"
9966,"The Spartan Twins by Lucy Fitch Perkins"
15282,"Uncle Wiggily's Travels by Howard Roger Garis"
21760,"The Wonder Island Boys: Adventures on Strange Isla"
8153,"The Young Engineers in Arizona by Hancock"
12778,"The Young Engineers in Mexico by Hancock"
12777,"The Young Engineers in Nevada by Hancock"
25811,"The Automobile Girls in the Berkshires by Crane"
25301,"The Adventures of Danny Meadow Mouse by Burgess"
6973,"The Boy Aviators' Polar Dash by Goldfrap"
20710,"Pluck on the Long Trail by Edwin L.  Sabin"
20133,"Bunny Brown and His Sister Sue at Aunt Lu's City H"
18421,"Bunny Brown and His Sister Sue Keeping Store"
19555,"Bunny Brown and His Sister Sue on Grandpa's Farm"
21049,"The Curlytops and Their Pets by Howard Roger Garis"
19247,"Dotty Dimple's Flyaway by Sophie May"
21015,"The Adventures of Jimmy Skunk by Burgess"
12571,"The Boy Allies in the Trenches by Clair W.  Hayes"
14910,"Elsie at the World's Fair by Martha Finley"
11115,"Frank Merriwell at Yale by Burt L. Standish"
17988,"Grace Harlowe's First Year at Overton College"
5404,"Grace Harlowe's Overland Riders on the Great Ameri"
20320,"Jack Harkaway's Boy Tinker Among The Turks"
